Open,High,Low,Close,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
0.787983285753196,0.8452737853213541,0.764033683773667,0.8410476446151733,535796800
0.8133414224201578,0.8311857995176746,0.7602770708655592,0.7701388001441956,512377600
0.7795300311625384,0.8307161497926744,0.7738952449989079,0.7814083099365234,778321600
0.7973756261816388,0.8039495798345049,0.7137868404388428,0.7137868404388428,767972800
0.7250571955165316,0.7588685304373349,0.7175441284221551,0.7475980520248413,460734400
0.7663814047562996,0.7682596837199466,0.7119083554690968,0.7344492077827454,505064000
0.7208310140608859,0.7466588435807112,0.6799761995496755,0.6968814134597778,441548800
0.7137866776265365,0.7175440887368421,0.6499214226352515,0.6550875306129456,976068800
0.7099123495746988,0.7419623727524206,0.6950031854116815,0.7269353866577148,1032684800
0.7513543788396504,0.7682595896593242,0.7466587070846046,0.7546413540840149,390376000
0.7588685118958032,0.7964363543667254,0.7546415684714227,0.780938982963562,459177600
0.7936180615035864,0.8170980808026621,0.776712796710261,0.8006623983383179,597643200
0.8678145479679523,0.9128954505823292,0.8527876138687134,0.8527876138687134,1831132800
0.8584225726388859,0.8584225726388859,0.8278990157228814,0.8363520503044128,495924800
0.814750325028407,0.8471521118321852,0.7898616056714585,0.7983146905899048,440876800
0.7889225821191054,0.8499705068212724,0.7691999188329033,0.8433956503868103,497145600
0.8264902822675537,0.8579529523967211,0.8246120531471683,0.8278989791870117,367158400
0.8175677253977571,0.8490312505161031,0.8039494848763084,0.8264903426170349,340144000
0.8128720746044017,0.8330642673193402,0.7560511021558296,0.7635641694068909,423348800
0.7588686194662231,0.7804695112395249,0.7100302919352961,0.7795303463935852,701680000
0.7814084073873864,0.7889223259535911,0.7513544886641401,0.7532327175140381,318035200
0.7569903163156536,0.7673207781902813,0.7288137667495023,0.7424320578575134,464195200
0.7537025959969341,0.7832878469049517,0.753233013520757,0.7762435078620911,475193600
0.7809388828070486,0.8264901712365699,0.7785910214844726,0.8114632368087769,425320000
0.8114632086317238,0.8584223896275607,0.7959666422875172,0.8570136427879333,441067200
0.856544387927349,0.8725104924962424,0.8358826593980846,0.8631192445755005,408643200
0.8574834021546477,0.8800242590937356,0.8448042767128827,0.8462129235267639,299364800
0.8480918913262301,0.8556050072675393,0.8264901531658999,0.8527876138687134,302982400
0.8537269435744204,0.8574835027131072,0.8133417007871554,0.8170982599258423,212251200
0.8213241042118979,0.8706319501113705,0.8161588494899508,0.8701623678207397,367539200
0.8659366968938016,0.9011566878181891,0.8654671144030384,0.8941123485565186,485744000
0.8847198439069993,0.8875380399432566,0.8424563331295367,0.8574832677841187,378246400
0.8654670565556859,0.8678148685358714,0.8499705344461691,0.8631192445755005,289497600
0.86124067354653,0.8668754608476252,0.8330641789659929,0.8358824253082275,233441600
0.8274293330691536,0.8786154584071343,0.8016014541736901,0.855135440826416,422296000
0.8507916781761701,0.8941121321346395,0.8340033808989296,0.8734495043754578,473099200
0.8814328474834286,0.8950511352263274,0.8396388698284942,0.8655837178230286,376432000
0.862649539432335,0.8790852241231643,0.827429505712586,0.8293077349662781,249144000
0.8274293834504923,0.8640580586190366,0.8142806771340071,0.8509093523025513,328328000
0.8532573015105244,0.8809634655911556,0.8457434815414333,0.861240804195404,368961600
0.8908251029129315,0.9922573982602323,0.8903555205637164,0.9791086912155151,1077003200
0.9542209333226714,0.9612644687145281,0.906791305052487,0.916653037071228,311259200
0.9382539728091512,0.9634953573047227,0.9016261424567027,0.9617339968681335,323366400
0.9467068156999633,0.9701868337409295,0.9391928969388627,0.9443590044975281,210560000
0.9499937668963887,0.9575076854628092,0.9100780683059239,0.9232267737388611,273011200
0.923226990061403,0.9312104927901018,0.8908252024452527,0.916653037071228,271230400
0.9081999260480305,0.9391929621521371,0.8884772672848188,0.9185312390327454,276718400
0.9143049607914375,0.9612641905370659,0.9091388536511491,0.9448285102844238,248606400
0.9175922761245365,0.950463648802262,0.8978688104910665,0.9114871025085449,303956800
0.9107823782268395,0.9335580720462604,0.8565440694281357,0.8584223985671997,428579200
0.86875388123782,0.903504281260031,0.8574834026040298,0.8734495043754578,443609600
0.8814330976324433,0.9166530836657499,0.8603008853157413,0.9133653044700623,378100800
0.9025651849434213,0.9391930103302003,0.8988077235259029,0.9391930103302002,305043200
0.9279236240162451,0.9485853524055156,0.9194705379045587,0.9241662621498108,204489600
0.9208789338711684,1.0274772205677154,0.9138354003494092,1.0138590335845947,524328000
0.9976585208669349,1.0847690298716715,0.9885011108048088,1.0833594799041748,567996800
1.066923365147737,1.129849498656806,1.0518964309179477,1.0617581605911255,562564800
1.0702105084541806,1.0814809867622779,1.018085261035552,1.0420348644256592,446913600
1.034052025114083,1.0875859068773657,1.0284163358434586,1.0486093759536743,279182400
1.031233746539041,1.066923302602995,1.0302945820141085,1.0453224182128906,202966400
1.0472010884329364,1.0476705705317013,1.005524018915335,1.0213731527328491,239836800
1.0035276979414431,1.0345215319168108,0.9424805989554703,0.9448285102844238,414400000
0.9575076519989612,1.0312337745951212,0.9467067580851085,1.020433783531189,404633600
1.018085181326281,1.048139954989247,0.972534692463428,1.0016494989395142,328563200
0.9964843005869843,0.9993016942495876,0.8772067773976704,0.9565685987472534,660329600
0.9502285232515396,0.9983624644660246,0.9316798719562633,0.979578971862793,457665600
0.9814573471169121,1.0105721532531853,0.9260442256053921,0.9406024813652039,259627200
0.9560994611449416,0.9908490713030244,0.9429507485255627,0.9899100065231323,242435200
0.9894400282886672,0.9974235303174577,0.9373147812048211,0.9391930103302002,212262400
0.9279232408639775,0.9382536493679109,0.8870675777109599,0.8973988890647888,541822400
0.8941123168590945,0.8941123168590945,0.7879835177328489,0.8208548426628113,941136000
0.8377606451339981,0.9016258936932375,0.8152197419841791,0.855135440826416,529827200
0.8213239761705101,0.8865979107254468,0.8189761152417097,0.8405779004096985,667620800
0.8227337273382602,0.9312103560105338,0.81944589863428,0.9307407736778259,409561600
0.9279235082123485,0.9532817602157593,0.8969295652210524,0.9532817602157593,390924800
0.9481157039149863,0.9786391601123581,0.8997469137128937,0.910078227519989,520150400
0.9293321890108146,0.9373148894278852,0.8795547476655216,0.8931730389595032,722120000
0.8640582929682444,0.9053827524185181,0.8621800634826702,0.9053827524185181,443620800
0.9175921647722767,0.9673696027214629,0.9171225823895822,0.9640818238258362,391641600
0.9514027133649281,0.9617340286213427,0.9016261722253534,0.9114871025085449,366912000
0.8804940476024836,0.9542211062623588,0.8759153926437263,0.9523419737815857,326603200
0.9551599474675792,0.9579773411165942,0.9114868849827653,0.9321494102478027,249580800
0.9382539513199536,0.9401330835071343,0.9157139954757705,0.934027910232544,226195200
0.9260442022219068,0.9485850559243636,0.882841526271355,0.8856589198112488,236432000
0.8936425106545064,0.9110173587969637,0.8386998701877699,0.864527702331543,489798400
0.8649970668576791,0.8659362313342757,0.830716159028805,0.8316553235054016,399515200
0.8325945232775924,0.8621797622349601,0.8318902000061812,0.8499702215194702,284076800
0.8422215584689993,0.854196359574961,0.8264902491146133,0.8274294137954712,184900800
0.8288381759874768,0.8358825135491769,0.7879833555082525,0.7922094464302063,327140800
0.7818782423401365,0.7889225808910538,0.7419625308522001,0.7461894750595093,535091200
0.7616858419878648,0.7832875815835546,0.7438414631457737,0.772486686706543,499744000
0.7964364201274396,0.830246904322075,0.787161189734994,0.8086459636688232,306913600
0.811932876925263,0.811932876925263,0.7522937104122598,0.7588685154914856,678932800
0.7852829721644452,0.8194460198517425,0.7720172943822774,0.7940877676010132,440451200
0.7785912453652332,0.7790608277964411,0.754172106250544,0.7616860270500183,398092800
0.7738953481517434,0.7884527504257741,0.7560509701246976,0.7569901347160339,373777600
0.7457197333256603,0.7457197333256603,0.7015770900286709,0.70627361536026,740667200
0.7043955659751795,0.7043955659751795,0.6461650832361786,0.6757494807243347,755507200
0.6799762267780988,0.7015771141666278,0.6433475011047695,0.6447561979293823,517585600
0.6475735672750171,0.6743405113214653,0.6236239666137247,0.658843994140625,678462400
0.6649493906705591,0.6961772243794899,0.6461650400167075,0.655674159526825,406750400
0.6611917674761061,0.6752796372360508,0.6405300467025967,0.6489822268486023,181148800
0.6583745744391386,0.6621311335304912,0.6142328232277369,0.6579050421714783,713059200
0.6527398324627143,0.6856112065250386,0.6297293890989408,0.6311380863189697,433507200
0.6142328386219169,0.6729319976190439,0.6039015234074214,0.6696450710296631,903840000
0.7043956347492282,0.7494765589215485,0.6687060096778545,0.6954730153083801,792848000
0.7011076221221353,0.7156650272621887,0.6738710912361607,0.6860806345939636,323668800
0.6910120284662209,0.7269355365635,0.6785676423768898,0.6978207230567932,525481600
0.7034561622175368,0.7288136066981615,0.6884283748096022,0.7255266308784485,337019200
0.733510173548747,0.7400840754025091,0.6996988412245506,0.7123779654502869,238526400
0.7269349952632198,0.7358576067239748,0.709090675191275,0.7194219827651978,252358400
0.7241179189143684,0.7245875012097037,0.6827935734415786,0.685141384601593,290337600
0.6851413652466363,0.7114387755758191,0.6626005128573524,0.7100300788879395,351456000
0.7114390476124729,0.7231790605782745,0.6771589761719021,0.6795068383216858,277446400
0.6856109877951988,0.7015770872732517,0.6687057236978482,0.6940640211105347,248572800
0.7025161803206545,0.7043953120352926,0.6691752856102064,0.685141384601593,303564800
0.6804458781552415,0.7353885750240121,0.6748102371777912,0.7259963750839233,394004800
0.7400841492297986,0.7809390199733973,0.7391450346308182,0.7607467770576477,501390400
0.7588684657792468,0.8556050837120823,0.7560510219703647,0.8358824253082275,490000000
0.837760764875452,0.8659364589544919,0.8048885449623501,0.8077059388160706,467712000
0.8081755044794714,0.820854629250989,0.7635641277115045,0.7767128348350525,204965600
0.7889222496699296,0.8227335758319183,0.7832874633484218,0.8133413791656494,185354400
